"intervention_year","year","parameter_set","scenario","indicator","value"
"2040",2053,2,"intervention","TotSexActs",682610000
"2040",2053,2,"intervention","SWsexActs",175792000
"2040",2053,2,"intervention","TotProtSexActs",98362900
"2040",2053,2,"intervention","SWsexActsProt",0
"2040",2053,2,"intervention","TotalAIDSdeathsadult",38094.3
"2040",2053,2,"intervention","CondomUsage",14.409824057661
"2040",2053,2,"intervention","FSWCondomUsage",0
"2040",2053,2,"intervention","PctSexActsSW",25.752918943467
"2040",2053,2,"intervention","PctProtSexActsSW",0
"2040",2053,2,"baseline","TotalHIVtests",21882500
"2040",2053,2,"baseline","NewAdultHIV",55627.6
"2040",2053,2,"baseline","AIDSdeathsAdultM",16104.3
"2040",2053,2,"baseline","AIDSdeathsAdultF",18374.3
"2040",2053,2,"baseline","TotSexActs",683830000
"2040",2053,2,"baseline","SWsexActs",176925000
"2040",2053,2,"baseline","TotProtSexActs",240874000
"2040",2053,2,"baseline","SWsexActsProt",142506000
"2040",2053,2,"baseline","TotalAIDSdeathsadult",34478.6
"2040",2053,2,"baseline","CondomUsage",35.2242516414898
"2040",2053,2,"baseline","FSWCondomUsage",80.5459940652819
"2040",2053,2,"baseline","PctSexActsSW",25.8726584092538
"2040",2053,2,"baseline","PctProtSexActsSW",59.1620515290152
"2040",2054,1,"intervention","TotalHIVtests",26738600
"2040",2054,1,"intervention","NewAdultHIV",101902
"2040",2054,1,"intervention","AIDSdeathsAdultM",17922
"2040",2054,1,"intervention","AIDSdeathsAdultF",19905
"2040",2054,1,"intervention","TotSexActs",713574000
"2040",2054,1,"intervention","SWsexActs",177171000
"2040",2054,1,"intervention","TotProtSexActs",108351000
"2040",2054,1,"intervention","SWsexActsProt",0
"2040",2054,1,"intervention","TotalAIDSdeathsadult",37827
"2040",2054,1,"intervention","CondomUsage",15.1842696062357
"2040",2054,1,"intervention","FSWCondomUsage",0
"2040",2054,1,"intervention","PctSexActsSW",24.8286792960506
"2040",2054,1,"intervention","PctProtSexActsSW",0
"2040",2054,1,"baseline","TotalHIVtests",27011100
"2040",2054,1,"baseline","NewAdultHIV",57715.6
"2040",2054,1,"baseline","AIDSdeathsAdultM",15565
"2040",2054,1,"baseline","AIDSdeathsAdultF",18888
"2040",2054,1,"baseline","TotSexActs",714732000
"2040",2054,1,"baseline","SWsexActs",178212000
"2040",2054,1,"baseline","TotProtSexActs",253098000
"2040",2054,1,"baseline","SWsexActsProt",144734000
"2040",2054,1,"baseline","TotalAIDSdeathsadult",34453
"2040",2054,1,"baseline","CondomUsage",35.4115948355468
"2040",2054,1,"baseline","FSWCondomUsage",81.2145085628353
"2040",2054,1,"baseline","PctSexActsSW",24.9341011735867
"2040",2054,1,"baseline","PctProtSexActsSW",57.1849639270164
"2040",2054,2,"intervention","TotalHIVtests",21782500
"2040",2054,2,"intervention","NewAdultHIV",101281
"2040",2054,2,"intervention","AIDSdeathsAdultM",18458.1
"2040",2054,2,"intervention","AIDSdeathsAdultF",19096.8
"2040",2054,2,"intervention","TotSexActs",683741000
"2040",2054,2,"intervention","SWsexActs",176994000
"2040",2054,2,"intervention","TotProtSexActs",98519400
"2040",2054,2,"intervention","SWsexActsProt",0
"2040",2054,2,"intervention","TotalAIDSdeathsadult",37554.9
"2040",2054,2,"intervention","CondomUsage",14.4088770455479
"2040",2054,2,"intervention","FSWCondomUsage",0
"2040",2054,2,"intervention","PctSexActsSW",25.8861176966132
"2040",2054,2,"intervention","PctProtSexActsSW",0
"2040",2054,2,"baseline","TotalHIVtests",22005800
"2040",2054,2,"baseline","NewAdultHIV",53554.5
"2040",2054,2,"baseline","AIDSdeathsAdultM",15665.5
"2040",2054,2,"baseline","AIDSdeathsAdultF",18045.5
"2040",2054,2,"baseline","TotSexActs",685074000
"2040",2054,2,"baseline","SWsexActs",178219000
"2040",2054,2,"baseline","TotProtSexActs",242076000
"2040",2054,2,"baseline","SWsexActsProt",143548000
"2040",2054,2,"baseline","TotalAIDSdeathsadult",33711
"2040",2054,2,"baseline","CondomUsage",35.3357447516619
"2040",2054,2,"baseline","FSWCondomUsage",80.5458452802451
"2040",2054,2,"baseline","PctSexActsSW",26.014561930536
"2040",2054,2,"baseline","PctProtSexActsSW",59.2987326294222
"2040",2055,1,"intervention","TotalHIVtests",26868400
"2040",2055,1,"intervention","NewAdultHIV",100211
"2040",2055,1,"intervention","AIDSdeathsAdultM",17601.7
"2040",2055,1,"intervention","AIDSdeathsAdultF",19649.8
"2040",2055,1,"intervention","TotSexActs",714898000
"2040",2055,1,"intervention","SWsexActs",178330000
"2040",2055,1,"intervention","TotProtSexActs",108569000
"2040",2055,1,"intervention","SWsexActsProt",0
"2040",2055,1,"intervention","TotalAIDSdeathsadult",37251.5
"2040",2055,1,"intervention","CondomUsage",15.1866420104686
"2040",2055,1,"intervention","FSWCondomUsage",0
"2040",2055,1,"intervention","PctSexActsSW",24.9448173026082
"2040",2055,1,"intervention","PctProtSexActsSW",0
"2040",2055,1,"baseline","TotalHIVtests",27161500
"2040",2055,1,"baseline","NewAdultHIV",55641.6
"2040",2055,1,"baseline","AIDSdeathsAdultM",15137.8
"2040",2055,1,"baseline","AIDSdeathsAdultF",18545.3
"2040",2055,1,"baseline","TotSexActs",716149000
"2040",2055,1,"baseline","SWsexActs",179442000
"2040",2055,1,"baseline","TotProtSexActs",254318000
"2040",2055,1,"baseline","SWsexActsProt",145733000
"2040",2055,1,"baseline","TotalAIDSdeathsadult",33683.1
"2040",2055,1,"baseline","CondomUsage",35.5118837001797
"2040",2055,1,"baseline","FSWCondomUsage",81.2145428606458
"2040",2055,1,"baseline","PctSexActsSW",25.0565175682714
"2040",2055,1,"baseline","PctProtSexActsSW",57.3034547299051
"2040",2055,2,"intervention","TotalHIVtests",21884800
"2040",2055,2,"intervention","NewAdultHIV",99743.6
"2040",2055,2,"intervention","AIDSdeathsAdultM",18141.9
"2040",2055,2,"intervention","AIDSdeathsAdultF",18843.9
"2040",2055,2,"intervention","TotSexActs",684741000
"2040",2055,2,"intervention","SWsexActs",178113000
"2040",2055,2,"intervention","TotProtSexActs",98677200
"2040",2055,2,"intervention","SWsexActsProt",0
"2040",2055,2,"intervention","TotalAIDSdeathsadult",36985.8
"2040",2055,2,"intervention","CondomUsage",14.410879442008
"2040",2055,2,"intervention","FSWCondomUsage",0
"2040",2055,2,"intervention","PctSexActsSW",26.0117329033897
"2040",2055,2,"intervention","PctProtSexActsSW",0
"2040",2055,2,"baseline","TotalHIVtests",22125900
"2040",2055,2,"baseline","NewAdultHIV",51554.9
"2040",2055,2,"baseline","AIDSdeathsAdultM",15219.3
"2040",2055,2,"baseline","AIDSdeathsAdultF",17700.6
"2040",2055,2,"baseline","TotSexActs",686182000
"2040",2055,2,"baseline","SWsexActs",179423000
"2040",2055,2,"baseline","TotProtSexActs",243206000
"2040",2055,2,"baseline","SWsexActsProt",144518000
"2040",2055,2,"baseline","TotalAIDSdeathsadult",32919.9
"2040",2055,2,"baseline","CondomUsage",35.4433663372108
"2040",2055,2,"baseline","FSWCondomUsage",80.5459723669764
"2040",2055,2,"baseline","PctSexActsSW",26.1480190386807
"2040",2055,2,"baseline","PctProtSexActsSW",59.422053732227
"2040",2056,1,"intervention","TotalHIVtests",26994600
"2040",2056,1,"intervention","NewAdultHIV",98557.2
"2040",2056,1,"intervention","AIDSdeathsAdultM",17272.4
"2040",2056,1,"intervention","AIDSdeathsAdultF",19380.4
"2040",2056,1,"intervention","TotSexActs",716092000
"2040",2056,1,"intervention","SWsexActs",179417000
"2040",2056,1,"intervention","TotProtSexActs",108785000
"2040",2056,1,"intervention","SWsexActsProt",0
"2040",2056,1,"intervention","TotalAIDSdeathsadult",36652.8
"2040",2056,1,"intervention","CondomUsage",15.1914837758277
"2040",2056,1,"intervention","FSWCondomUsage",0
"2040",2056,1,"intervention","PctSexActsSW",25.055020863241
"2040",2056,1,"intervention","PctProtSexActsSW",0
"2040",2056,1,"baseline","TotalHIVtests",27307600
"2040",2056,1,"baseline","NewAdultHIV",53635.2
"2040",2056,1,"baseline","AIDSdeathsAdultM",14703.9
"2040",2056,1,"baseline","AIDSdeathsAdultF",18187.1
"2040",2056,1,"baseline","TotSexActs",717433000
"2040",2056,1,"baseline","SWsexActs",180593000
"2040",2056,1,"baseline","TotProtSexActs",255472000
"2040",2056,1,"baseline","SWsexActsProt",146668000
"2040",2056,1,"baseline","TotalAIDSdeathsadult",32891
"2040",2056,1,"baseline","CondomUsage",35.6091788362119
"2040",2056,1,"baseline","FSWCondomUsage",81.2146650202389
"2040",2056,1,"baseline","PctSexActsSW",25.1721066636188
"2040",2056,1,"baseline","PctProtSexActsSW",57.4105968560155
"2040",2056,2,"intervention","TotalHIVtests",21984300
"2040",2056,2,"intervention","NewAdultHIV",98237.7
"2040",2056,2,"intervention","AIDSdeathsAdultM",17814.7
"2040",2056,2,"intervention","AIDSdeathsAdultF",18576.3
"2040",2056,2,"intervention","TotSexActs",685613000
"2040",2056,2,"intervention","SWsexActs",179158000
"2040",2056,2,"intervention","TotProtSexActs",98833100
"2040",2056,2,"intervention","SWsexActsProt",0
"2040",2056,2,"intervention","TotalAIDSdeathsadult",36391
"2040",2056,2,"intervention","CondomUsage",14.4152896750791
"2040",2056,2,"intervention","FSWCondomUsage",0
"2040",2056,2,"intervention","PctSexActsSW",26.1310681098521
"2040",2056,2,"intervention","PctProtSexActsSW",0
"2040",2056,2,"baseline","TotalHIVtests",22242600
"2040",2056,2,"baseline","NewAdultHIV",49625.3
"2040",2056,2,"baseline","AIDSdeathsAdultM",14767
"2040",2056,2,"baseline","AIDSdeathsAdultF",17340.3
"2040",2056,2,"baseline","TotSexActs",687158000
"2040",2056,2,"baseline","SWsexActs",180548000
"2040",2056,2,"baseline","TotProtSexActs",244271000
"2040",2056,2,"baseline","SWsexActsProt",145425000
"2040",2056,2,"baseline","TotalAIDSdeathsadult",32107.3
"2040",2056,2,"baseline","CondomUsage",35.5480107922778
"2040",2056,2,"baseline","FSWCondomUsage",80.54644748211
"2040",2056,2,"baseline","PctSexActsSW",26.2745976907785
"2040",2056,2,"baseline","PctProtSexActsSW",59.5342877377994
"2040",2057,1,"intervention","TotalHIVtests",27116800
"2040",2057,1,"intervention","NewAdultHIV",96944.7
"2040",2057,1,"intervention","AIDSdeathsAdultM",16935.6
"2040",2057,1,"intervention","AIDSdeathsAdultF",19097.4
"2040",2057,1,"intervention","TotSexActs",717161000
"2040",2057,1,"intervention","SWsexActs",180441000
"2040",2057,1,"intervention","TotProtSexActs",108996000
"2040",2057,1,"intervention","SWsexActsProt",0
"2040",2057,1,"intervention","TotalAIDSdeathsadult",36033
"2040",2057,1,"intervention","CondomUsage",15.1982609204907
"2040",2057,1,"intervention","FSWCondomUsage",0
"2040",2057,1,"intervention","PctSexActsSW",25.1604590879872
"2040",2057,1,"intervention","PctProtSexActsSW",0
"2040",2057,1,"baseline","TotalHIVtests",27448800
"2040",2057,1,"baseline","NewAdultHIV",51693.2
"2040",2057,1,"baseline","AIDSdeathsAdultM",14264.3
"2040",2057,1,"baseline","AIDSdeathsAdultF",17814.2
"2040",2057,1,"baseline","TotSexActs",718585000
"2040",2057,1,"baseline","SWsexActs",181676000
"2040",2057,1,"baseline","TotProtSexActs",256566000
"2040",2057,1,"baseline","SWsexActsProt",147548000
"2040",2057,1,"baseline","TotalAIDSdeathsadult",32078.5
"2040",2057,1,"baseline","CondomUsage",35.7043356039995
"2040",2057,1,"baseline","FSWCondomUsage",81.2149100596666
"2040",2057,1,"baseline","PctSexActsSW",25.2824648441033
"2040",2057,1,"baseline","PctProtSexActsSW",57.5087891614633
"2040",2057,2,"intervention","TotalHIVtests",22080700
"2040",2057,2,"intervention","NewAdultHIV",96768
"2040",2057,2,"intervention","AIDSdeathsAdultM",17478.6
"2040",2057,2,"intervention","AIDSdeathsAdultF",18294.7
"2040",2057,2,"intervention","TotSexActs",686362000
"2040",2057,2,"intervention","SWsexActs",180140000
"2040",2057,2,"intervention","TotProtSexActs",98983800
"2040",2057,2,"intervention","SWsexActsProt",0
"2040",2057,2,"intervention","TotalAIDSdeathsadult",35773.3
"2040",2057,2,"intervention","CondomUsage",14.4215151771223
"2040",2057,2,"intervention","FSWCondomUsage",0
"2040",2057,2,"intervention","PctSexActsSW",26.2456254862594
"2040",2057,2,"intervention","PctProtSexActsSW",0
"2040",2057,2,"baseline","TotalHIVtests",22355500
"2040",2057,2,"baseline","NewAdultHIV",47762.2
"2040",2057,2,"baseline","AIDSdeathsAdultM",14309.8
"2040",2057,2,"baseline","AIDSdeathsAdultF",16965.6
"2040",2057,2,"baseline","TotSexActs",688005000
"2040",2057,2,"baseline","SWsexActs",181605000
"2040",2057,2,"baseline","TotProtSexActs",245275000
"2040",2057,2,"baseline","SWsexActsProt",146275000
"2040",2057,2,"baseline","TotalAIDSdeathsadult",31275.4
"2040",2057,2,"baseline","CondomUsage",35.6501769609232
"2040",2057,2,"baseline","FSWCondomUsage",80.5456898213155
"2040",2057,2,"baseline","PctSexActsSW",26.3958837508448
"2040",2057,2,"baseline","PctProtSexActsSW",59.6371419834879
"2040",2058,1,"intervention","TotalHIVtests",27234700
"2040",2058,1,"intervention","NewAdultHIV",95376
"2040",2058,1,"intervention","AIDSdeathsAdultM",16592.8
"2040",2058,1,"intervention","AIDSdeathsAdultF",18801.6
"2040",2058,1,"intervention","TotSexActs",718108000
"2040",2058,1,"intervention","SWsexActs",181412000
"2040",2058,1,"intervention","TotProtSexActs",109198000
"2040",2058,1,"intervention","SWsexActsProt",0
"2040",2058,1,"intervention","TotalAIDSdeathsadult",35394.4
"2040",2058,1,"intervention","CondomUsage",15.2063477916971
"2040",2058,1,"intervention","FSWCondomUsage",0
"2040",2058,1,"intervention","PctSexActsSW",25.2624953349635
"2040",2058,1,"intervention","PctProtSexActsSW",0
"2040",2058,1,"baseline","TotalHIVtests",27584700
"2040",2058,1,"baseline","NewAdultHIV",49812.6
"2040",2058,1,"baseline","AIDSdeathsAdultM",13820.4
"2040",2058,1,"baseline","AIDSdeathsAdultF",17427.4
"2040",2058,1,"baseline","TotSexActs",719611000
"2040",2058,1,"baseline","SWsexActs",182702000
"2040",2058,1,"baseline","TotProtSexActs",257603000
"2040",2058,1,"baseline","SWsexActsProt",148381000
"2040",2058,1,"baseline","TotalAIDSdeathsadult",31247.8
"2040",2058,1,"baseline","CondomUsage",35.797535057135
"2040",2058,1,"baseline","FSWCondomUsage",81.2147650272028
"2040",2058,1,"baseline","PctSexActsSW",25.3889948875156
"2040",2058,1,"baseline","PctProtSexActsSW",57.600649060764
"2040",2058,2,"intervention","TotalHIVtests",22173500
"2040",2058,2,"intervention","NewAdultHIV",95338.1
"2040",2058,2,"intervention","AIDSdeathsAdultM",17135.9
"2040",2058,2,"intervention","AIDSdeathsAdultF",18000.1
"2040",2058,2,"intervention","TotSexActs",686992000
"2040",2058,2,"intervention","SWsexActs",181071000
"2040",2058,2,"intervention","TotProtSexActs",99125700
"2040",2058,2,"intervention","SWsexActsProt",0
"2040",2058,2,"intervention","TotalAIDSdeathsadult",35136
"2040",2058,2,"intervention","CondomUsage",14.4289453152293
"2040",2058,2,"intervention","FSWCondomUsage",0
"2040",2058,2,"intervention","PctSexActsSW",26.3570754826839
"2040",2058,2,"intervention","PctProtSexActsSW",0
"2040",2058,2,"baseline","TotalHIVtests",22464200
"2040",2058,2,"baseline","NewAdultHIV",45962.6
"2040",2058,2,"baseline","AIDSdeathsAdultM",13849
"2040",2058,2,"baseline","AIDSdeathsAdultF",16577.1
"2040",2058,2,"baseline","TotSexActs",688726000
"2040",2058,2,"baseline","SWsexActs",182603000
"2040",2058,2,"baseline","TotProtSexActs",246223000
"2040",2058,2,"baseline","SWsexActsProt",147080000
"2040",2058,2,"baseline","TotalAIDSdeathsadult",30426.1
"2040",2058,2,"baseline","CondomUsage",35.7505016508742
"2040",2058,2,"baseline","FSWCondomUsage",80.5463218019419
"2040",2058,2,"baseline","PctSexActsSW",26.513156175315
"2040",2058,2,"baseline","PctProtSexActsSW",59.7344683477985
"2040",2059,1,"intervention","TotalHIVtests",27347500
"2040",2059,1,"intervention","NewAdultHIV",93852.1
"2040",2059,1,"intervention","AIDSdeathsAdultM",16245.6
"2040",2059,1,"intervention","AIDSdeathsAdultF",18494.3
"2040",2059,1,"intervention","TotSexActs",718936000
"2040",2059,1,"intervention","SWsexActs",182342000
"2040",2059,1,"intervention","TotProtSexActs",109388000
"2040",2059,1,"intervention","SWsexActsProt",0
"2040",2059,1,"intervention","TotalAIDSdeathsadult",34739.9
"2040",2059,1,"intervention","CondomUsage",15.2152625546641
"2040",2059,1,"intervention","FSWCondomUsage",0
"2040",2059,1,"intervention","PctSexActsSW",25.3627582983743
"2040",2059,1,"intervention","PctProtSexActsSW",0
"2040",2059,1,"baseline","TotalHIVtests",27714800
"2040",2059,1,"baseline","NewAdultHIV",47990.8
"2040",2059,1,"baseline","AIDSdeathsAdultM",13373.5
"2040",2059,1,"baseline","AIDSdeathsAdultF",17027.7
"2040",2059,1,"baseline","TotSexActs",720510000
"2040",2059,1,"baseline","SWsexActs",183681000
"2040",2059,1,"baseline","TotProtSexActs",258589000
"2040",2059,1,"baseline","SWsexActsProt",149176000
"2040",2059,1,"baseline","TotalAIDSdeathsadult",30401.2
"2040",2059,1,"baseline","CondomUsage",35.8897170060096
"2040",2059,1,"baseline","FSWCondomUsage",81.2147146411442
"2040",2059,1,"baseline","PctSexActsSW",25.4931923221052
"2040",2059,1,"baseline","PctProtSexActsSW",57.6884554254048
"2040",2059,2,"intervention","TotalHIVtests",22262300
"2040",2059,2,"intervention","NewAdultHIV",93949.3
"2040",2059,2,"intervention","AIDSdeathsAdultM",16788.3
"2040",2059,2,"intervention","AIDSdeathsAdultF",17693.6
"2040",2059,2,"intervention","TotSexActs",687505000
"2040",2059,2,"intervention","SWsexActs",181962000
"2040",2059,2,"intervention","TotProtSexActs",99254800
"2040",2059,2,"intervention","SWsexActsProt",0
"2040",2059,2,"intervention","TotalAIDSdeathsadult",34481.9
"2040",2059,2,"intervention","CondomUsage",14.4369568221322
"2040",2059,2,"intervention","FSWCondomUsage",0
"2040",2059,2,"intervention","PctSexActsSW",26.4670075126726
"2040",2059,2,"intervention","PctProtSexActsSW",0
"2040",2059,2,"baseline","TotalHIVtests",22568200
"2040",2059,2,"baseline","NewAdultHIV",44223.7
"2040",2059,2,"baseline","AIDSdeathsAdultM",13386.2
"2040",2059,2,"baseline","AIDSdeathsAdultF",16176.1
"2040",2059,2,"baseline","TotSexActs",689323000
"2040",2059,2,"baseline","SWsexActs",183555000
"2040",2059,2,"baseline","TotProtSexActs",247121000
"2040",2059,2,"baseline","SWsexActsProt",147847000
"2040",2059,2,"baseline","TotalAIDSdeathsadult",29562.3
"2040",2059,2,"baseline","CondomUsage",35.8498120619797
"2040",2059,2,"baseline","FSWCondomUsage",80.5464302252731
"2040",2059,2,"baseline","PctSexActsSW",26.6283005209459
"2040",2059,2,"baseline","PctProtSexActsSW",59.8277766762032
"2040",2060,1,"intervention","TotalHIVtests",27454900
"2040",2060,1,"intervention","NewAdultHIV",92371.5
"2040",2060,1,"intervention","AIDSdeathsAdultM",15895.4
"2040",2060,1,"intervention","AIDSdeathsAdultF",18176.4
"2040",2060,1,"intervention","TotSexActs",719647000
"2040",2060,1,"intervention","SWsexActs",183239000
"2040",2060,1,"intervention","TotProtSexActs",109562000
"2040",2060,1,"intervention","SWsexActsProt",0
"2040",2060,1,"intervention","TotalAIDSdeathsadult",34071.8
"2040",2060,1,"intervention","CondomUsage",15.2244086336773
"2040",2060,1,"intervention","FSWCondomUsage",0
"2040",2060,1,"intervention","PctSexActsSW",25.4623447329038
"2040",2060,1,"intervention","PctProtSexActsSW",0
"2040",2060,1,"baseline","TotalHIVtests",27838400
"2040",2060,1,"baseline","NewAdultHIV",46225.5
"2040",2060,1,"baseline","AIDSdeathsAdultM",12925.2
"2040",2060,1,"baseline","AIDSdeathsAdultF",16616.3
"2040",2060,1,"baseline","TotSexActs",721287000
"2040",2060,1,"baseline","SWsexActs",184623000
"2040",2060,1,"baseline","TotProtSexActs",259528000
"2040",2060,1,"baseline","SWsexActsProt",149941000
"2040",2060,1,"baseline","TotalAIDSdeathsadult",29541.5
"2040",2060,1,"baseline","CondomUsage",35.981239090681
"2040",2060,1,"baseline","FSWCondomUsage",81.2146915606398
"2040",2060,1,"baseline","PctSexActsSW",25.5963298936484
"2040",2060,1,"baseline","PctProtSexActsSW",57.7744983200271
"2040",2060,2,"intervention","TotalHIVtests",22346500
"2040",2060,2,"intervention","NewAdultHIV",92600.8
"2040",2060,2,"intervention","AIDSdeathsAdultM",16437.8
"2040",2060,2,"intervention","AIDSdeathsAdultF",17376.3
"2040",2060,2,"intervention","TotSexActs",687903000
"2040",2060,2,"intervention","SWsexActs",182822000
"2040",2060,2,"intervention","TotProtSexActs",99367600
"2040",2060,2,"intervention","SWsexActsProt",0
"2040",2060,2,"intervention","TotalAIDSdeathsadult",33814.1
"2040",2060,2,"intervention","CondomUsage",14.4450016935527
"2040",2060,2,"intervention","FSWCondomUsage",0
"2040",2060,2,"intervention","PctSexActsSW",26.576712123657
"2040",2060,2,"intervention","PctProtSexActsSW",0
"2040",2060,2,"baseline","TotalHIVtests",22666900
"2040",2060,2,"baseline","NewAdultHIV",42543.2
"2040",2060,2,"baseline","AIDSdeathsAdultM",12922.7
"2040",2060,2,"baseline","AIDSdeathsAdultF",15763.5
"2040",2060,2,"baseline","TotSexActs",689799000
"2040",2060,2,"baseline","SWsexActs",184471000
"2040",2060,2,"baseline","TotProtSexActs",247972000
"2040",2060,2,"baseline","SWsexActsProt",148584000
"2040",2060,2,"baseline","TotalAIDSdeathsadult",28686.2
"2040",2060,2,"baseline","CondomUsage",35.9484429522223
"2040",2060,2,"baseline","FSWCondomUsage",80.5459936792233
"2040",2060,2,"baseline","PctSexActsSW",26.7427178062015
"2040",2060,2,"baseline","PctProtSexActsSW",59.9196683496524
"2040",2061,1,"intervention","TotalHIVtests",27556200
"2040",2061,1,"intervention","NewAdultHIV",90932.5
"2040",2061,1,"intervention","AIDSdeathsAdultM",15543.8
"2040",2061,1,"intervention","AIDSdeathsAdultF",17849.3
"2040",2061,1,"intervention","TotSexActs",720244000
"2040",2061,1,"intervention","SWsexActs",184114000
"2040",2061,1,"intervention","TotProtSexActs",109715000
"2040",2061,1,"intervention","SWsexActsProt",0
"2040",2061,1,"intervention","TotalAIDSdeathsadult",33393.1
"2040",2061,1,"intervention","CondomUsage",15.2330321391084
"2040",2061,1,"intervention","FSWCondomUsage",0
"2040",2061,1,"intervention","PctSexActsSW",25.5627259650896
"2040",2061,1,"intervention","PctProtSexActsSW",0
"2040",2061,1,"baseline","TotalHIVtests",27955100
"2040",2061,1,"baseline","NewAdultHIV",44514.5
"2040",2061,1,"baseline","AIDSdeathsAdultM",12476.7
"2040",2061,1,"baseline","AIDSdeathsAdultF",16194.4
"2040",2061,1,"baseline","TotSexActs",721941000
"2040",2061,1,"baseline","SWsexActs",185537000
"2040",2061,1,"baseline","TotProtSexActs",260424000
"2040",2061,1,"baseline","SWsexActsProt",150683000
"2040",2061,1,"baseline","TotalAIDSdeathsadult",28671.1
"2040",2061,1,"baseline","CondomUsage",36.0727538676983
"2040",2061,1,"baseline","FSWCondomUsage",81.2145286384926
"2040",2061,1,"baseline","PctSexActsSW",25.6997455470738
"2040",2061,1,"baseline","PctProtSexActsSW",57.8606426443031
"2040",2061,2,"intervention","TotalHIVtests",22425700
"2040",2061,2,"intervention","NewAdultHIV",91291.2
"2040",2061,2,"intervention","AIDSdeathsAdultM",16086
"2040",2061,2,"intervention","AIDSdeathsAdultF",17049.5
"2040",2061,2,"intervention","TotSexActs",688189000
"2040",2061,2,"intervention","SWsexActs",183662000
"2040",2061,2,"intervention","TotProtSexActs",99460800
"2040",2061,2,"intervention","SWsexActsProt",0
"2040",2061,2,"intervention","TotalAIDSdeathsadult",33135.5
"2040",2061,2,"intervention","CondomUsage",14.4525413803476
"2040",2061,2,"intervention","FSWCondomUsage",0
"2040",2061,2,"intervention","PctSexActsSW",26.6877267727325
"2040",2061,2,"intervention","PctProtSexActsSW",0
"2040",2061,2,"baseline","TotalHIVtests",22759900
"2040",2061,2,"baseline","NewAdultHIV",40918.9
"2040",2061,2,"baseline","AIDSdeathsAdultM",12460.1
"2040",2061,2,"baseline","AIDSdeathsAdultF",15340.6
"2040",2061,2,"baseline","TotSexActs",690156000
"2040",2061,2,"baseline","SWsexActs",185361000
"2040",2061,2,"baseline","TotProtSexActs",248783000
"2040",2061,2,"baseline","SWsexActsProt",149301000
"2040",2061,2,"baseline","TotalAIDSdeathsadult",27800.7
"2040",2061,2,"baseline","CondomUsage",36.0473574090495
"2040",2061,2,"baseline","FSWCondomUsage",80.5460695615583
"2040",2061,2,"baseline","PctSexActsSW",26.8578408359849
"2040",2061,2,"baseline","PctProtSexActsSW",60.0125410498306
"2040",2062,1,"intervention","TotalHIVtests",27651100
"2040",2062,1,"intervention","NewAdultHIV",89533.1
"2040",2062,1,"intervention","AIDSdeathsAdultM",15192.1
"2040",2062,1,"intervention","AIDSdeathsAdultF",17514.1
"2040",2062,1,"intervention","TotSexActs",720726000
"2040",2062,1,"intervention","SWsexActs",184974000
"2040",2062,1,"intervention","TotProtSexActs",109847000
"2040",2062,1,"intervention","SWsexActsProt",0
"2040",2062,1,"intervention","TotalAIDSdeathsadult",32706.2
"2040",2062,1,"intervention","CondomUsage",15.2411596085059
"2040",2062,1,"intervention","FSWCondomUsage",0
"2040",2062,1,"intervention","PctSexActsSW",25.6649545042083
"2040",2062,1,"intervention","PctProtSexActsSW",0
"2040",2062,1,"baseline","TotalHIVtests",28064300
"2040",2062,1,"baseline","NewAdultHIV",42856.2
"2040",2062,1,"baseline","AIDSdeathsAdultM",12029.4
"2040",2062,1,"baseline","AIDSdeathsAdultF",15763.1
"2040",2062,1,"baseline","TotSexActs",722474000
"2040",2062,1,"baseline","SWsexActs",186432000
"2040",2062,1,"baseline","TotProtSexActs",261281000
"2040",2062,1,"baseline","SWsexActsProt",151410000
"2040",2062,1,"baseline","TotalAIDSdeathsadult",27792.5
"2040",2062,1,"baseline","CondomUsage",36.1647616384811
"2040",2062,1,"baseline","FSWCondomUsage",81.2145983522142
"2040",2062,1,"baseline","PctSexActsSW",25.8046656350263
"2040",2062,1,"baseline","PctProtSexActsSW",57.9491046038556
"2040",2062,2,"intervention","TotalHIVtests",22499500
"2040",2062,2,"intervention","NewAdultHIV",90018.9
"2040",2062,2,"intervention","AIDSdeathsAdultM",15734.6
"2040",2062,2,"intervention","AIDSdeathsAdultF",16714.6
"2040",2062,2,"intervention","TotSexActs",688364000
"2040",2062,2,"intervention","SWsexActs",184490000
"2040",2062,2,"intervention","TotProtSexActs",99531800
"2040",2062,2,"intervention","SWsexActsProt",0
"2040",2062,2,"intervention","TotalAIDSdeathsadult",32449.2
"2040",2062,2,"intervention","CondomUsage",14.459181479566
"2040",2062,2,"intervention","FSWCondomUsage",0
"2040",2062,2,"intervention","PctSexActsSW",26.8012272576718
"2040",2062,2,"intervention","PctProtSexActsSW",0
"2040",2062,2,"baseline","TotalHIVtests",22846800
"2040",2062,2,"baseline","NewAdultHIV",39348.9
"2040",2062,2,"baseline","AIDSdeathsAdultM",11999.9
"2040",2062,2,"baseline","AIDSdeathsAdultF",14908.7
"2040",2062,2,"baseline","TotSexActs",690396000
"2040",2062,2,"baseline","SWsexActs",186233000
"2040",2062,2,"baseline","TotProtSexActs",249556000
"2040",2062,2,"baseline","SWsexActsProt",150003000
"2040",2062,2,"baseline","TotalAIDSdeathsadult",26908.6
"2040",2062,2,"baseline","CondomUsage",36.1467911169821
