"intervention_year","year","parameter_set","scenario","indicator","value"
"2030",2062,1,"baseline","TotalHIVtests",28064300
"2030",2062,1,"baseline","NewAdultHIV",42856.2
"2030",2062,1,"baseline","AIDSdeathsAdultM",12029.4
"2030",2062,1,"baseline","AIDSdeathsAdultF",15763.1
"2030",2062,1,"baseline","ARTcoverageAdult",0.793147
"2030",2062,1,"baseline","TotalAIDSdeathsadult",27792.5
"2030",2062,2,"intervention","TotalHIVtests",11353500
"2030",2062,2,"intervention","NewAdultHIV",44734
"2030",2062,2,"intervention","AIDSdeathsAdultM",13631.1
"2030",2062,2,"intervention","AIDSdeathsAdultF",16198.8
"2030",2062,2,"intervention","ARTcoverageAdult",0.836237
"2030",2062,2,"intervention","TotalAIDSdeathsadult",29829.9
"2030",2062,2,"baseline","TotalHIVtests",22846800
"2030",2062,2,"baseline","NewAdultHIV",39348.9
"2030",2062,2,"baseline","AIDSdeathsAdultM",11999.9
"2030",2062,2,"baseline","AIDSdeathsAdultF",14908.7
"2030",2062,2,"baseline","ARTcoverageAdult",0.791895
"2030",2062,2,"baseline","TotalAIDSdeathsadult",26908.6
"2030",2063,1,"intervention","TotalHIVtests",13467300
"2030",2063,1,"intervention","NewAdultHIV",47894
"2030",2063,1,"intervention","AIDSdeathsAdultM",13586.7
"2030",2063,1,"intervention","AIDSdeathsAdultF",16882.8
"2030",2063,1,"intervention","ARTcoverageAdult",0.838787
"2030",2063,1,"intervention","TotalAIDSdeathsadult",30469.5
"2030",2063,1,"baseline","TotalHIVtests",28165900
"2030",2063,1,"baseline","NewAdultHIV",41249.1
"2030",2063,1,"baseline","AIDSdeathsAdultM",11584.9
"2030",2063,1,"baseline","AIDSdeathsAdultF",15324
"2030",2063,1,"baseline","ARTcoverageAdult",0.793512
"2030",2063,1,"baseline","TotalAIDSdeathsadult",26908.9
"2030",2063,2,"intervention","TotalHIVtests",11391200
"2030",2063,2,"intervention","NewAdultHIV",43153.3
"2030",2063,2,"intervention","AIDSdeathsAdultM",13152.4
"2030",2063,2,"intervention","AIDSdeathsAdultF",15731.2
"2030",2063,2,"intervention","ARTcoverageAdult",0.8382
"2030",2063,2,"intervention","TotalAIDSdeathsadult",28883.6
"2030",2063,2,"baseline","TotalHIVtests",22927300
"2030",2063,2,"baseline","NewAdultHIV",37831.7
"2030",2063,2,"baseline","AIDSdeathsAdultM",11543.4
"2030",2063,2,"baseline","AIDSdeathsAdultF",14469.2
"2030",2063,2,"baseline","ARTcoverageAdult",0.792273
"2030",2063,2,"baseline","TotalAIDSdeathsadult",26012.6
"2030",2064,1,"intervention","TotalHIVtests",13511200
"2030",2064,1,"intervention","NewAdultHIV",46233.9
"2030",2064,1,"intervention","AIDSdeathsAdultM",13114.9
"2030",2064,1,"intervention","AIDSdeathsAdultF",16408.3
"2030",2064,1,"intervention","ARTcoverageAdult",0.840716
"2030",2064,1,"intervention","TotalAIDSdeathsadult",29523.2
"2030",2064,1,"baseline","TotalHIVtests",28259600
"2030",2064,1,"baseline","NewAdultHIV",39691.9
"2030",2064,1,"baseline","AIDSdeathsAdultM",11144.4
"2030",2064,1,"baseline","AIDSdeathsAdultF",14878.6
"2030",2064,1,"baseline","ARTcoverageAdult",0.793849
"2030",2064,1,"baseline","TotalAIDSdeathsadult",26023
"2030",2064,2,"intervention","TotalHIVtests",11425600
"2030",2064,2,"intervention","NewAdultHIV",41623.2
"2030",2064,2,"intervention","AIDSdeathsAdultM",12680.4
"2030",2064,2,"intervention","AIDSdeathsAdultF",15258.4
"2030",2064,2,"intervention","ARTcoverageAdult",0.840117
"2030",2064,2,"intervention","TotalAIDSdeathsadult",27938.8
"2030",2064,2,"baseline","TotalHIVtests",23001400
"2030",2064,2,"baseline","NewAdultHIV",36365.9
"2030",2064,2,"baseline","AIDSdeathsAdultM",11092.1
"2030",2064,2,"baseline","AIDSdeathsAdultF",14023.8
"2030",2064,2,"baseline","ARTcoverageAdult",0.792616
"2030",2064,2,"baseline","TotalAIDSdeathsadult",25115.9
"2030",2065,1,"intervention","TotalHIVtests",13551300
"2030",2065,1,"intervention","NewAdultHIV",44620.6
"2030",2065,1,"intervention","AIDSdeathsAdultM",12649.9
"2030",2065,1,"intervention","AIDSdeathsAdultF",15929.4
"2030",2065,1,"intervention","ARTcoverageAdult",0.842609
"2030",2065,1,"intervention","TotalAIDSdeathsadult",28579.3
"2030",2065,1,"baseline","TotalHIVtests",28345200
"2030",2065,1,"baseline","NewAdultHIV",38183.8
"2030",2065,1,"baseline","AIDSdeathsAdultM",10709.5
"2030",2065,1,"baseline","AIDSdeathsAdultF",14428.5
"2030",2065,1,"baseline","ARTcoverageAdult",0.794156
"2030",2065,1,"baseline","TotalAIDSdeathsadult",25138
"2030",2065,2,"intervention","TotalHIVtests",11456700
"2030",2065,2,"intervention","NewAdultHIV",40142.5
"2030",2065,2,"intervention","AIDSdeathsAdultM",12216.5
"2030",2065,2,"intervention","AIDSdeathsAdultF",14782
"2030",2065,2,"intervention","ARTcoverageAdult",0.841991
"2030",2065,2,"intervention","TotalAIDSdeathsadult",26998.5
"2030",2065,2,"baseline","TotalHIVtests",23069000
"2030",2065,2,"baseline","NewAdultHIV",34950.6
"2030",2065,2,"baseline","AIDSdeathsAdultM",10647.5
"2030",2065,2,"baseline","AIDSdeathsAdultF",13574
"2030",2065,2,"baseline","ARTcoverageAdult",0.792926
"2030",2065,2,"baseline","TotalAIDSdeathsadult",24221.5
"2030",2066,1,"intervention","TotalHIVtests",13587600
"2030",2066,1,"intervention","NewAdultHIV",43053.5
"2030",2066,1,"intervention","AIDSdeathsAdultM",12193.1
"2030",2066,1,"intervention","AIDSdeathsAdultF",15448
"2030",2066,1,"intervention","ARTcoverageAdult",0.844466
"2030",2066,1,"intervention","TotalAIDSdeathsadult",27641.1
"2030",2066,1,"baseline","TotalHIVtests",28422900
"2030",2066,1,"baseline","NewAdultHIV",36724.3
"2030",2066,1,"baseline","AIDSdeathsAdultM",10281.3
"2030",2066,1,"baseline","AIDSdeathsAdultF",13975.4
"2030",2066,1,"baseline","ARTcoverageAdult",0.794435
"2030",2066,1,"baseline","TotalAIDSdeathsadult",24256.7
"2030",2066,2,"intervention","TotalHIVtests",11484500
"2030",2066,2,"intervention","NewAdultHIV",38710.4
"2030",2066,2,"intervention","AIDSdeathsAdultM",11761.8
"2030",2066,2,"intervention","AIDSdeathsAdultF",14303.8
"2030",2066,2,"intervention","ARTcoverageAdult",0.843821
"2030",2066,2,"intervention","TotalAIDSdeathsadult",26065.6
"2030",2066,2,"baseline","TotalHIVtests",23130100
"2030",2066,2,"baseline","NewAdultHIV",33585.2
"2030",2066,2,"baseline","AIDSdeathsAdultM",10210.9
"2030",2066,2,"baseline","AIDSdeathsAdultF",13121.6
"2030",2066,2,"baseline","ARTcoverageAdult",0.793202
"2030",2066,2,"baseline","TotalAIDSdeathsadult",23332.5
"2030",2067,1,"intervention","TotalHIVtests",13620300
"2030",2067,1,"intervention","NewAdultHIV",41532.3
"2030",2067,1,"intervention","AIDSdeathsAdultM",11745.6
"2030",2067,1,"intervention","AIDSdeathsAdultF",14965.7
"2030",2067,1,"intervention","ARTcoverageAdult",0.846288
"2030",2067,1,"intervention","TotalAIDSdeathsadult",26711.3
"2030",2067,1,"baseline","TotalHIVtests",28492700
"2030",2067,1,"baseline","NewAdultHIV",35313.2
"2030",2067,1,"baseline","AIDSdeathsAdultM",9861.23
"2030",2067,1,"baseline","AIDSdeathsAdultF",13521
"2030",2067,1,"baseline","ARTcoverageAdult",0.794684
"2030",2067,1,"baseline","TotalAIDSdeathsadult",23382.23
"2030",2067,2,"intervention","TotalHIVtests",11509300
"2030",2067,2,"intervention","NewAdultHIV",37326.5
"2030",2067,2,"intervention","AIDSdeathsAdultM",11317.7
"2030",2067,2,"intervention","AIDSdeathsAdultF",13825.6
"2030",2067,2,"intervention","ARTcoverageAdult",0.845609
"2030",2067,2,"intervention","TotalAIDSdeathsadult",25143.3
"2030",2067,2,"baseline","TotalHIVtests",23184800
"2030",2067,2,"baseline","NewAdultHIV",32269.3
"2030",2067,2,"baseline","AIDSdeathsAdultM",9783.49
"2030",2067,2,"baseline","AIDSdeathsAdultF",12668.5
"2030",2067,2,"baseline","ARTcoverageAdult",0.793443
"2030",2067,2,"baseline","TotalAIDSdeathsadult",22451.99
"2030",2068,1,"intervention","TotalHIVtests",13649400
"2030",2068,1,"intervention","NewAdultHIV",40056.8
"2030",2068,1,"intervention","AIDSdeathsAdultM",11308.5
"2030",2068,1,"intervention","AIDSdeathsAdultF",14484.5
"2030",2068,1,"intervention","ARTcoverageAdult",0.848078
"2030",2068,1,"intervention","TotalAIDSdeathsadult",25793
"2030",2068,1,"baseline","TotalHIVtests",28554900
"2030",2068,1,"baseline","NewAdultHIV",33950.1
"2030",2068,1,"baseline","AIDSdeathsAdultM",9450.39
"2030",2068,1,"baseline","AIDSdeathsAdultF",13067.2
"2030",2068,1,"baseline","ARTcoverageAdult",0.794904
"2030",2068,1,"baseline","TotalAIDSdeathsadult",22517.59
"2030",2068,2,"intervention","TotalHIVtests",11531000
"2030",2068,2,"intervention","NewAdultHIV",35990.2
"2030",2068,2,"intervention","AIDSdeathsAdultM",10885.1
"2030",2068,2,"intervention","AIDSdeathsAdultF",13349.2
"2030",2068,2,"intervention","ARTcoverageAdult",0.847355
"2030",2068,2,"intervention","TotalAIDSdeathsadult",24234.3
"2030",2068,2,"baseline","TotalHIVtests",23233300
"2030",2068,2,"baseline","NewAdultHIV",31002.3
"2030",2068,2,"baseline","AIDSdeathsAdultM",9366.53
"2030",2068,2,"baseline","AIDSdeathsAdultF",12216.4
"2030",2068,2,"baseline","ARTcoverageAdult",0.79365
"2030",2068,2,"baseline","TotalAIDSdeathsadult",21582.93
"2030",2069,1,"intervention","TotalHIVtests",13675200
"2030",2069,1,"intervention","NewAdultHIV",38626.6
"2030",2069,1,"intervention","AIDSdeathsAdultM",10882.9
"2030",2069,1,"intervention","AIDSdeathsAdultF",14006
"2030",2069,1,"intervention","ARTcoverageAdult",0.849835
"2030",2069,1,"intervention","TotalAIDSdeathsadult",24888.9
"2030",2069,1,"baseline","TotalHIVtests",28609800
"2030",2069,1,"baseline","NewAdultHIV",32634.5
"2030",2069,1,"baseline","AIDSdeathsAdultM",9049.83
"2030",2069,1,"baseline","AIDSdeathsAdultF",12615.6
"2030",2069,1,"baseline","ARTcoverageAdult",0.795096
"2030",2069,1,"baseline","TotalAIDSdeathsadult",21665.43
"2030",2069,2,"intervention","TotalHIVtests",11550000
"2030",2069,2,"intervention","NewAdultHIV",34700.9
"2030",2069,2,"intervention","AIDSdeathsAdultM",10464.9
"2030",2069,2,"intervention","AIDSdeathsAdultF",12876.4
"2030",2069,2,"intervention","ARTcoverageAdult",0.84906
"2030",2069,2,"intervention","TotalAIDSdeathsadult",23341.3
"2030",2069,2,"baseline","TotalHIVtests",23276000
"2030",2069,2,"baseline","NewAdultHIV",29783.6
"2030",2069,2,"baseline","AIDSdeathsAdultM",8961
"2030",2069,2,"baseline","AIDSdeathsAdultF",11767
"2030",2069,2,"baseline","ARTcoverageAdult",0.793822
"2030",2069,2,"baseline","TotalAIDSdeathsadult",20728
"2030",2070,1,"intervention","TotalHIVtests",13697900
"2030",2070,1,"intervention","NewAdultHIV",37240.6
"2030",2070,1,"intervention","AIDSdeathsAdultM",10469.4
"2030",2070,1,"intervention","AIDSdeathsAdultF",13531.8
"2030",2070,1,"intervention","ARTcoverageAdult",0.851563
"2030",2070,1,"intervention","TotalAIDSdeathsadult",24001.2
"2030",2070,1,"baseline","TotalHIVtests",28657900
"2030",2070,1,"baseline","NewAdultHIV",31365.1
"2030",2070,1,"baseline","AIDSdeathsAdultM",8660.41
"2030",2070,1,"baseline","AIDSdeathsAdultF",12167.9
"2030",2070,1,"baseline","ARTcoverageAdult",0.795257
"2030",2070,1,"baseline","TotalAIDSdeathsadult",20828.31
"2030",2070,2,"intervention","TotalHIVtests",11566400
"2030",2070,2,"intervention","NewAdultHIV",33457.6
"2030",2070,2,"intervention","AIDSdeathsAdultM",10057.9
"2030",2070,2,"intervention","AIDSdeathsAdultF",12408.7
"2030",2070,2,"intervention","ARTcoverageAdult",0.850727
"2030",2070,2,"intervention","TotalAIDSdeathsadult",22466.6
"2030",2070,2,"baseline","TotalHIVtests",23313300
"2030",2070,2,"baseline","NewAdultHIV",28611.8
"2030",2070,2,"baseline","AIDSdeathsAdultM",8567.76
"2030",2070,2,"baseline","AIDSdeathsAdultF",11322
"2030",2070,2,"baseline","ARTcoverageAdult",0.793959
"2030",2070,2,"baseline","TotalAIDSdeathsadult",19889.76
"2030",2071,1,"intervention","TotalHIVtests",13717800
"2030",2071,1,"intervention","NewAdultHIV",35899
"2030",2071,1,"intervention","AIDSdeathsAdultM",10068.6
"2030",2071,1,"intervention","AIDSdeathsAdultF",13063.4
"2030",2071,1,"intervention","ARTcoverageAdult",0.853261
"2030",2071,1,"intervention","TotalAIDSdeathsadult",23132
"2030",2071,1,"baseline","TotalHIVtests",28699500
"2030",2071,1,"baseline","NewAdultHIV",30141.4
"2030",2071,1,"baseline","AIDSdeathsAdultM",8282.84
"2030",2071,1,"baseline","AIDSdeathsAdultF",11725.5
"2030",2071,1,"baseline","ARTcoverageAdult",0.79539
"2030",2071,1,"baseline","TotalAIDSdeathsadult",20008.34
"2030",2071,2,"intervention","TotalHIVtests",11580500
"2030",2071,2,"intervention","NewAdultHIV",32260
"2030",2071,2,"intervention","AIDSdeathsAdultM",9664.73
"2030",2071,2,"intervention","AIDSdeathsAdultF",11947.8
"2030",2071,2,"intervention","ARTcoverageAdult",0.852355
"2030",2071,2,"intervention","TotalAIDSdeathsadult",21612.53
"2030",2071,2,"baseline","TotalHIVtests",23345400
"2030",2071,2,"baseline","NewAdultHIV",27486.4
"2030",2071,2,"baseline","AIDSdeathsAdultM",8187.49
"2030",2071,2,"baseline","AIDSdeathsAdultF",10882.9
"2030",2071,2,"baseline","ARTcoverageAdult",0.794061
"2030",2071,2,"baseline","TotalAIDSdeathsadult",19070.39
"2030",2072,1,"intervention","TotalHIVtests",13735100
"2030",2072,1,"intervention","NewAdultHIV",34600.3
"2030",2072,1,"intervention","AIDSdeathsAdultM",9681.06
"2030",2072,1,"intervention","AIDSdeathsAdultF",12602.2
"2030",2072,1,"intervention","ARTcoverageAdult",0.854932
"2030",2072,1,"intervention","TotalAIDSdeathsadult",22283.26
"2030",2072,1,"baseline","TotalHIVtests",28735200
"2030",2072,1,"baseline","NewAdultHIV",28961.6
"2030",2072,1,"baseline","AIDSdeathsAdultM",7917.72
"2030",2072,1,"baseline","AIDSdeathsAdultF",11289.8
"2030",2072,1,"baseline","ARTcoverageAdult",0.795494
"2030",2072,1,"baseline","TotalAIDSdeathsadult",19207.52
"2030",2072,2,"intervention","TotalHIVtests",11592600
"2030",2072,2,"intervention","NewAdultHIV",31106.5
"2030",2072,2,"intervention","AIDSdeathsAdultM",9285.75
"2030",2072,2,"intervention","AIDSdeathsAdultF",11494.9
"2030",2072,2,"intervention","ARTcoverageAdult",0.853947
"2030",2072,2,"intervention","TotalAIDSdeathsadult",20780.65
"2030",2072,2,"baseline","TotalHIVtests",23372900
"2030",2072,2,"baseline","NewAdultHIV",26405.3
"2030",2072,2,"baseline","AIDSdeathsAdultM",7820.74
"2030",2072,2,"baseline","AIDSdeathsAdultF",10451.2
"2030",2072,2,"baseline","ARTcoverageAdult",0.794128
"2030",2072,2,"baseline","TotalAIDSdeathsadult",18271.94
"2030",2073,1,"intervention","TotalHIVtests",13750200
"2030",2073,1,"intervention","NewAdultHIV",33343.8
"2030",2073,1,"intervention","AIDSdeathsAdultM",9307.17
"2030",2073,1,"intervention","AIDSdeathsAdultF",12149.4
"2030",2073,1,"intervention","ARTcoverageAdult",0.856578
"2030",2073,1,"intervention","TotalAIDSdeathsadult",21456.57
"2030",2073,1,"baseline","TotalHIVtests",28765400
"2030",2073,1,"baseline","NewAdultHIV",27824.4
"2030",2073,1,"baseline","AIDSdeathsAdultM",7565.53
"2030",2073,1,"baseline","AIDSdeathsAdultF",10861.9
"2030",2073,1,"baseline","ARTcoverageAdult",0.795569
"2030",2073,1,"baseline","TotalAIDSdeathsadult",18427.43
"2030",2073,2,"intervention","TotalHIVtests",11602800
"2030",2073,2,"intervention","NewAdultHIV",29996.2
"2030",2073,2,"intervention","AIDSdeathsAdultM",8921.33
"2030",2073,2,"intervention","AIDSdeathsAdultF",11051.4
"2030",2073,2,"intervention","ARTcoverageAdult",0.855503
"2030",2073,2,"intervention","TotalAIDSdeathsadult",19972.73
"2030",2073,2,"baseline","TotalHIVtests",23396000
"2030",2073,2,"baseline","NewAdultHIV",25367.3
"2030",2073,2,"baseline","AIDSdeathsAdultM",7467.96
"2030",2073,2,"baseline","AIDSdeathsAdultF",10028
"2030",2073,2,"baseline","ARTcoverageAdult",0.79416
"2030",2073,2,"baseline","TotalAIDSdeathsadult",17495.96
"2030",2074,1,"intervention","TotalHIVtests",13763100
"2030",2074,1,"intervention","NewAdultHIV",32129.1
"2030",2074,1,"intervention","AIDSdeathsAdultM",8947.21
"2030",2074,1,"intervention","AIDSdeathsAdultF",11706.2
"2030",2074,1,"intervention","ARTcoverageAdult",0.858202
"2030",2074,1,"intervention","TotalAIDSdeathsadult",20653.41
"2030",2074,1,"baseline","TotalHIVtests",28790600
"2030",2074,1,"baseline","NewAdultHIV",26728.8
"2030",2074,1,"baseline","AIDSdeathsAdultM",7226.67
"2030",2074,1,"baseline","AIDSdeathsAdultF",10443.2
"2030",2074,1,"baseline","ARTcoverageAdult",0.795618
"2030",2074,1,"baseline","TotalAIDSdeathsadult",17669.87
"2030",2074,2,"intervention","TotalHIVtests",11611300
"2030",2074,2,"intervention","NewAdultHIV",28928.5
"2030",2074,2,"intervention","AIDSdeathsAdultM",8571.66
"2030",2074,2,"intervention","AIDSdeathsAdultF",10618.5
"2030",2074,2,"intervention","ARTcoverageAdult",0.857027
"2030",2074,2,"intervention","TotalAIDSdeathsadult",19190.16
"2030",2074,2,"baseline","TotalHIVtests",23415300
"2030",2074,2,"baseline","NewAdultHIV",24371.3
"2030",2074,2,"baseline","AIDSdeathsAdultM",7129.46
"2030",2074,2,"baseline","AIDSdeathsAdultF",9614.64
"2030",2074,2,"baseline","ARTcoverageAdult",0.794159
"2030",2074,2,"baseline","TotalAIDSdeathsadult",16744.1
"2030",2075,1,"intervention","TotalHIVtests",13774200
"2030",2075,1,"intervention","NewAdultHIV",30956.1
"2030",2075,1,"intervention","AIDSdeathsAdultM",8601.29
"2030",2075,1,"intervention","AIDSdeathsAdultF",11273.7
"2030",2075,1,"intervention","ARTcoverageAdult",0.859806
"2030",2075,1,"intervention","TotalAIDSdeathsadult",19874.99
"2030",2075,1,"baseline","TotalHIVtests",28811300
"2030",2075,1,"baseline","NewAdultHIV",25674.9
"2030",2075,1,"baseline","AIDSdeathsAdultM",6901.39
"2030",2075,1,"baseline","AIDSdeathsAdultF",10034.5
"2030",2075,1,"baseline","ARTcoverageAdult",0.795641
"2030",2075,1,"baseline","TotalAIDSdeathsadult",16935.89
"2030",2075,2,"intervention","TotalHIVtests",11618400
"2030",2075,2,"intervention","NewAdultHIV",27902.9
"2030",2075,2,"intervention","AIDSdeathsAdultM",8236.81
"2030",2075,2,"intervention","AIDSdeathsAdultF",10197.3
"2030",2075,2,"intervention","ARTcoverageAdult",0.858522
"2030",2075,2,"intervention","TotalAIDSdeathsadult",18434.11
"2030",2075,2,"baseline","TotalHIVtests",23431100
"2030",2075,2,"baseline","NewAdultHIV",23417.2
"2030",2075,2,"baseline","AIDSdeathsAdultM",6805.41
"2030",2075,2,"baseline","AIDSdeathsAdultF",9212.26
"2030",2075,2,"baseline","ARTcoverageAdult",0.794125
"2030",2075,2,"baseline","TotalAIDSdeathsadult",16017.67
"2030",2076,1,"intervention","TotalHIVtests",13783600
"2030",2076,1,"intervention","NewAdultHIV",29822.6
"2030",2076,1,"intervention","AIDSdeathsAdultM",8269.39
"2030",2076,1,"intervention","AIDSdeathsAdultF",10852.6
"2030",2076,1,"intervention","ARTcoverageAdult",0.861393
"2030",2076,1,"intervention","TotalAIDSdeathsadult",19121.99
"2030",2076,1,"baseline","TotalHIVtests",28827800
"2030",2076,1,"baseline","NewAdultHIV",24659.3
"2030",2076,1,"baseline","AIDSdeathsAdultM",6589.76
"2030",2076,1,"baseline","AIDSdeathsAdultF",9636.79
"2030",2076,1,"baseline","ARTcoverageAdult",0.795639
"2030",2076,1,"baseline","TotalAIDSdeathsadult",16226.55
"2030",2076,2,"intervention","TotalHIVtests",11624300
"2030",2076,2,"intervention","NewAdultHIV",26917.2
"2030",2076,2,"intervention","AIDSdeathsAdultM",7916.68
"2030",2076,2,"intervention","AIDSdeathsAdultF",9788.61
"2030",2076,2,"intervention","ARTcoverageAdult",0.859988
"2030",2076,2,"intervention","TotalAIDSdeathsadult",17705.29
"2030",2076,2,"baseline","TotalHIVtests",23443600
"2030",2076,2,"baseline","NewAdultHIV",22501.5
"2030",2076,2,"baseline","AIDSdeathsAdultM",6495.82
"2030",2076,2,"baseline","AIDSdeathsAdultF",8821.73
"2030",2076,2,"baseline","ARTcoverageAdult",0.79406
"2030",2076,2,"baseline","TotalAIDSdeathsadult",15317.55
"2030",2077,1,"intervention","TotalHIVtests",13791500
"2030",2077,1,"intervention","NewAdultHIV",28729.1
"2030",2077,1,"intervention","AIDSdeathsAdultM",7951.26
"2030",2077,1,"intervention","AIDSdeathsAdultF",10443.4
"2030",2077,1,"intervention","ARTcoverageAdult",0.862967
"2030",2077,1,"intervention","TotalAIDSdeathsadult",18394.66
"2030",2077,1,"baseline","TotalHIVtests",28840600
"2030",2077,1,"baseline","NewAdultHIV",23683.1
"2030",2077,1,"baseline","AIDSdeathsAdultM",6291.64
"2030",2077,1,"baseline","AIDSdeathsAdultF",9250.61
"2030",2077,1,"baseline","ARTcoverageAdult",0.795616
"2030",2077,1,"baseline","TotalAIDSdeathsadult",15542.25
"2030",2077,2,"intervention","TotalHIVtests",11629000
"2030",2077,2,"intervention","NewAdultHIV",25971.8
"2030",2077,2,"intervention","AIDSdeathsAdultM",7610.97
"2030",2077,2,"intervention","AIDSdeathsAdultF",9392.99
"2030",2077,2,"intervention","ARTcoverageAdult",0.861431
"2030",2077,2,"intervention","TotalAIDSdeathsadult",17003.96
"2030",2077,2,"baseline","TotalHIVtests",23453300
"2030",2077,2,"baseline","NewAdultHIV",21625.3
"2030",2077,2,"baseline","AIDSdeathsAdultM",6200.48
"2030",2077,2,"baseline","AIDSdeathsAdultF",8443.67
"2030",2077,2,"baseline","ARTcoverageAdult",0.793966
"2030",2077,2,"baseline","TotalAIDSdeathsadult",14644.15
"2030",2078,1,"intervention","TotalHIVtests",13798100
"2030",2078,1,"intervention","NewAdultHIV",27674.4
"2030",2078,1,"intervention","AIDSdeathsAdultM",7646.59
"2030",2078,1,"intervention","AIDSdeathsAdultF",10046.7
"2030",2078,1,"intervention","ARTcoverageAdult",0.864529
"2030",2078,1,"intervention","TotalAIDSdeathsadult",17693.29
"2030",2078,1,"baseline","TotalHIVtests",28849800
"2030",2078,1,"baseline","NewAdultHIV",22744.1
"2030",2078,1,"baseline","AIDSdeathsAdultM",6006.78
"2030",2078,1,"baseline","AIDSdeathsAdultF",8876.43
"2030",2078,1,"baseline","ARTcoverageAdult",0.795572
"2030",2078,1,"baseline","TotalAIDSdeathsadult",14883.21
"2030",2078,2,"intervention","TotalHIVtests",11632700
"2030",2078,2,"intervention","NewAdultHIV",25064.7
"2030",2078,2,"intervention","AIDSdeathsAdultM",7319.29
"2030",2078,2,"intervention","AIDSdeathsAdultF",9010.89
"2030",2078,2,"intervention","ARTcoverageAdult",0.862851
"2030",2078,2,"intervention","TotalAIDSdeathsadult",16330.18
"2030",2078,2,"baseline","TotalHIVtests",23460400
"2030",2078,2,"baseline","NewAdultHIV",20786.3
"2030",2078,2,"baseline","AIDSdeathsAdultM",5919.09
"2030",2078,2,"baseline","AIDSdeathsAdultF",8078.53
"2030",2078,2,"baseline","ARTcoverageAdult",0.793844
"2030",2078,2,"baseline","TotalAIDSdeathsadult",13997.62
"2030",2079,1,"intervention","TotalHIVtests",13803300
"2030",2079,1,"intervention","NewAdultHIV",26657
"2030",2079,1,"intervention","AIDSdeathsAdultM",7354.87
"2030",2079,1,"intervention","AIDSdeathsAdultF",9662.63
"2030",2079,1,"intervention","ARTcoverageAdult",0.866083
"2030",2079,1,"intervention","TotalAIDSdeathsadult",17017.5
"2030",2079,1,"baseline","TotalHIVtests",28855900
"2030",2079,1,"baseline","NewAdultHIV",21840.8
"2030",2079,1,"baseline","AIDSdeathsAdultM",5734.78
"2030",2079,1,"baseline","AIDSdeathsAdultF",8514.45
"2030",2079,1,"baseline","ARTcoverageAdult",0.795509
"2030",2079,1,"baseline","TotalAIDSdeathsadult",14249.23
"2030",2079,2,"intervention","TotalHIVtests",11635400
"2030",2079,2,"intervention","NewAdultHIV",24194.5
"2030",2079,2,"intervention","AIDSdeathsAdultM",7041.11
"2030",2079,2,"intervention","AIDSdeathsAdultF",8642.45
"2030",2079,2,"intervention","ARTcoverageAdult",0.864251
"2030",2079,2,"intervention","TotalAIDSdeathsadult",15683.56
"2030",2079,2,"baseline","TotalHIVtests",23465000
"2030",2079,2,"baseline","NewAdultHIV",19982.7
"2030",2079,2,"baseline","AIDSdeathsAdultM",5651.18
"2030",2079,2,"baseline","AIDSdeathsAdultF",7726.55
"2030",2079,2,"baseline","ARTcoverageAdult",0.793696
"2030",2079,2,"baseline","TotalAIDSdeathsadult",13377.73
"2030",2080,1,"intervention","TotalHIVtests",13807500
"2030",2080,1,"intervention","NewAdultHIV",25675.9
"2030",2080,1,"intervention","AIDSdeathsAdultM",7075.53
"2030",2080,1,"intervention","AIDSdeathsAdultF",9290.96
"2030",2080,1,"intervention","ARTcoverageAdult",0.86763
"2030",2080,1,"intervention","TotalAIDSdeathsadult",16366.49
"2030",2080,1,"baseline","TotalHIVtests",28859000
"2030",2080,1,"baseline","NewAdultHIV",20971.9
"2030",2080,1,"baseline","AIDSdeathsAdultM",5475.12
"2030",2080,1,"baseline","AIDSdeathsAdultF",8164.58
"2030",2080,1,"baseline","ARTcoverageAdult",0.795429
"2030",2080,1,"baseline","TotalAIDSdeathsadult",13639.7
"2030",2080,2,"intervention","TotalHIVtests",11637300
"2030",2080,2,"intervention","NewAdultHIV",23360
"2030",2080,2,"intervention","AIDSdeathsAdultM",6775.82
"2030",2080,2,"intervention","AIDSdeathsAdultF",8287.52
"2030",2080,2,"intervention","ARTcoverageAdult",0.865633
"2030",2080,2,"intervention","TotalAIDSdeathsadult",15063.34
"2030",2080,2,"baseline","TotalHIVtests",23467400
"2030",2080,2,"baseline","NewAdultHIV",19213.4
"2030",2080,2,"baseline","AIDSdeathsAdultM",5396.2
"2030",2080,2,"baseline","AIDSdeathsAdultF",7387.62
"2030",2080,2,"baseline","ARTcoverageAdult",0.793523
"2030",2080,2,"baseline","TotalAIDSdeathsadult",12783.82
"2030",2081,1,"intervention","TotalHIVtests",13810500
"2030",2081,1,"intervention","NewAdultHIV",24729.5
"2030",2081,1,"intervention","AIDSdeathsAdultM",6807.96
"2030",2081,1,"intervention","AIDSdeathsAdultF",8931.37
"2030",2081,1,"intervention","ARTcoverageAdult",0.869171
"2030",2081,1,"intervention","TotalAIDSdeathsadult",15739.33
"2030",2081,1,"baseline","TotalHIVtests",28859300
"2030",2081,1,"baseline","NewAdultHIV",20135.3
"2030",2081,1,"baseline","AIDSdeathsAdultM",5227.24
"2030",2081,1,"baseline","AIDSdeathsAdultF",7826.5
"2030",2081,1,"baseline","ARTcoverageAdult",0.795333
"2030",2081,1,"baseline","TotalAIDSdeathsadult",13053.74
